model_name,n_train,n_test,rmse,mae,r2,source_csv,source_type,lag,threshold,model,target,rmse_levels,mae_levels,r2_levels
disorder + event,3276,910,2.171329636085755,1.5034624969628405,0.33211895467251684,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_o,173121.33954288773,63382.11860557601,0.2514377847715381
disorder,3276,910,2.1648177785675595,1.5041609432309635,0.33611892275600763,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_o,169106.9523235003,62335.29330933534,0.28575103559993553
total_conflicts + fatalities,3276,910,2.1654589122664727,1.5043498721799107,0.3357256337103536,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_o,166852.84148803834,62059.802878051436,0.3046652917699836
target,3276,910,2.1585635007002826,1.5048967150272492,0.33994935961847483,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_o,154659.84087993248,55944.628213352655,0.4025771737348891
perpetrator,3276,910,2.1791615879236588,1.510705750194282,0.32729219246931496,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_o,187734.46016210987,68584.785631343,0.11973245418538891
disorder + perpetrator,3276,910,2.1826294480827015,1.5129301835521758,0.3251494300045905,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_o,180115.90937161486,66241.73920871878,0.18972797637670558
event + perpetrator,3276,910,2.1931473241213144,1.5141989970714294,0.3186296820793548,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_o,174052.86427442887,63716.18024563844,0.24336044164957582
disorder + event + perpetrator,3276,910,2.2055184458553403,1.518283405019387,0.3109210442438908,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_o,175219.82849992768,64163.11101717134,0.23318041607649986
event + target,3276,910,2.1761436859522783,1.526913394810543,0.32915415667606696,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_o,165488.514260912,60034.722525687714,0.3159900679477242
disorder + target,3276,910,2.184471333906427,1.5324322554377157,0.3240099583714513,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_o,161270.7426329738,58925.838866535625,0.35041219116160494
disorder + event + target,3276,910,2.1885013860486473,1.5364917279728478,0.321513438475432,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_o,166191.70111574713,60929.36349960136,0.3101647852759555
perpetrator + target,3276,910,2.1880803878897406,1.5373269133707201,0.32177445189848075,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_o,157515.13292840385,58307.180185924706,0.3803146029230501
event + perpetrator + target,3276,910,2.21961073546019,1.5627948026676042,0.3020870906961548,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_o,163487.44842861738,61504.28777047523,0.3324319768281614
disorder + perpetrator + target,3276,910,2.2127306631833537,1.5719651216392856,0.30640699178581743,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_o,168720.6568231137,62536.02526321329,0.2890104642836413
disorder + event + perpetrator + target,3276,910,2.2327226686225634,1.5795264439429364,0.2938171574666183,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_o,167264.87445679345,63576.07005224692,0.301226877778906
disorder + event + perpetrator + target + fatalities,3276,910,2.2359652569979547,1.583666981735254,0.29176448599690863,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_o,167655.28605509328,63750.544191097484,0.2979610694233592
fatalities,3276,910,2.3029281199608813,1.6128343723225194,0.3130167321042312,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_d,98980.6395509321,43525.10756584101,0.3959495621448925
total_conflicts + fatalities,3276,910,2.311294738524079,1.6292156846000336,0.3080159960772485,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_d,91024.7672732821,42776.99690396813,0.4891518244440678
total_conflicts,3276,910,2.3113068515997433,1.6292223216734116,0.30800874293343916,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_d,91022.1430969769,42777.32366804058,0.4891812787650047
disorder,3276,910,2.322965801698533,1.6345850754629532,0.3010098972323456,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_d,90785.62596057846,43415.46007424672,0.4918325108205742
target,3276,910,2.3169952191017824,1.6481142958680937,0.3045984260393101,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_d,87676.79995422982,42496.432767387865,0.5260395827407008
perpetrator + target,3276,910,2.350952581042868,1.655412873185538,0.2840657607070257,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_d,94520.12716032623,45440.86316206248,0.44916530543133915
event,3276,910,2.347233434715266,1.6573338503702681,0.2863291479699537,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_d,93633.14607301778,45552.188292876235,0.45945491343079825
event + perpetrator,3276,910,2.362145682852509,1.657339137693981,0.2772322741797789,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_d,99866.34411386462,47952.200157287734,0.38509079346082886
perpetrator,3276,910,2.3606438718296228,1.6574497304737719,0.27815102824906623,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_d,101300.90798568279,48626.5117906471,0.3672977653396362
disorder + target,3276,910,2.3395729199702724,1.660262112974902,0.29097986972243506,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_d,91160.61407118158,43894.56583287017,0.48762589088560293
event + perpetrator + target,3276,910,2.3576108839536576,1.66223728907386,0.28000471973234364,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_d,95580.516221279,45801.75683929263,0.4367367252687443
event + target,3276,910,2.3431789788267725,1.665860597775069,0.288792514318435,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_d,89513.75077353742,44214.62000269954,0.5059712737464346
disorder + perpetrator + target,3276,910,2.3720604309137725,1.6703793380220384,0.27115212494514274,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_d,97664.91945132973,46976.14629991155,0.41190175326931633
disorder + event + perpetrator + target + fatalities,3276,910,2.37233541441374,1.676902626618666,0.2709831302989476,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_d,100325.53674850299,46711.60989185419,0.3794229993503916
disorder + event + perpetrator,3276,910,2.385541410711586,1.6790808129517876,0.26284415445086773,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_d,102916.65802354403,49414.84094918808,0.34695359597412034
disorder + perpetrator,3276,910,2.3898512991827956,1.6801337716163613,0.26017815216179174,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_d,104125.33786516193,50920.10435305452,0.33152443120823716
disorder + event + perpetrator + target,3276,910,2.3759415738086234,1.680207501096231,0.2687651057003867,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_d,100222.9260537427,46884.95189203032,0.38069177448231206
disorder + event + target,3276,910,2.373268366371694,1.6869764787248056,0.27040962669708235,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_d,97669.22887272196,47074.50788206505,0.4118498529740362
disorder + event,3276,910,2.3895885829159917,1.6924300272728228,0.2603408003992439,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,tradeflow_comtrade_d,101702.73405471843,49955.090435988175,0.36226838325343136
target,3276,910,1.7639976003778657,1.257888796332044,0.4708348006852181,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,combined_trade_baci,242412.8843258765,98367.5116482058,0.4169181628369748
fatalities,3276,910,1.7838789847964642,1.2585790772868064,0.45883951980176174,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,combined_trade_baci,264937.39465502143,108395.82614592079,0.3035264338541559
total_conflicts + fatalities,3276,910,1.7797494199968424,1.2619547086389917,0.46134212298227106,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,combined_trade_baci,257780.3476344307,104892.28422612882,0.3406473962576946
total_conflicts,3276,910,1.7792225533640063,1.26223570510484,0.4616609980456382,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,combined_trade_baci,260055.93047950979,105898.63541569629,0.32895500770303354
perpetrator + target,3276,910,1.7835409916075475,1.272919978358205,0.45904456872049504,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,combined_trade_baci,247482.46202600552,101740.10003829355,0.3922751834804058
perpetrator,3276,910,1.7984082988203354,1.2757057430648753,0.449988347059051,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,combined_trade_baci,271407.41523073975,111741.41920639056,0.26909398907540827
disorder,3276,910,1.7897779090176382,1.2763028940506729,0.45525458744284986,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,combined_trade_baci,254188.1284414955,103873.61087730776,0.3588957699114945
disorder + target,3276,910,1.7867497925519298,1.2827596400612,0.45709633228743896,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,combined_trade_baci,246255.87883929166,100565.70030206989,0.39828431869129033
event + perpetrator + target,3276,910,1.798411849914967,1.283221751974679,0.44998617497681825,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,combined_trade_baci,250904.6525959437,103925.76325463885,0.37535172535354056
event + perpetrator,3276,910,1.8084435813300204,1.284799332423626,0.4438329906321873,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,combined_trade_baci,266482.67203445086,110072.13602479588,0.29537821824599997
event + target,3276,910,1.791174329653678,1.2852338196976778,0.4544042132306012,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,combined_trade_baci,253649.1969958525,103428.87308846565,0.36161143530455886
event,3276,910,1.8001823459511106,1.2868168037212955,0.4489026894138787,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,combined_trade_baci,269161.85104492406,109054.17192563495,0.2811386600040595
disorder + event + perpetrator,3276,910,1.815261769959178,1.2890060254303097,0.439631366639913,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,combined_trade_baci,268798.5040730492,110706.32746404514,0.28307816066624913
disorder + perpetrator,3276,910,1.809339495266514,1.2893695022690086,0.44328179710337123,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,combined_trade_baci,265471.1049634547,110009.24620662993,0.3007175474145206
disorder + perpetrator + target,3276,910,1.79976414027043,1.2908838260425757,0.4491587137611839,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,combined_trade_baci,249499.37274824444,103077.54629845421,0.3823292556101495
disorder + event + perpetrator + target + fatalities,3276,910,1.806134108196677,1.2911941412916401,0.4452525899204869,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,combined_trade_baci,254507.83429667904,105339.4184396246,0.35728205431493754
disorder + event + perpetrator + target,3276,910,1.8065151209264667,1.2914265572344228,0.44501851193212427,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,combined_trade_baci,254556.64377342133,105363.73606935426,0.35703550996124234
disorder + event + target,3276,910,1.8010370060945045,1.2948346632354921,0.44837928386613146,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,combined_trade_baci,257178.62807815318,104971.46302167447,0.34372196972005986
disorder + event,3276,910,1.810754355655349,1.295212549475479,0.44241077592906,ecowas_df_synthetic_full_lag_two_0.csv,synthetic,2,0,PPML FE,combined_trade_baci,274609.06034252845,110800.94519076096,0.25174808048313946
target,3276,910,1.8716551495941713,1.4242195379628566,0.45924658341128355,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_baci,,,
fatalities,3276,910,1.8600604209363787,1.4244219887901606,0.46592566470356567,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_baci,,,
total_conflicts,3276,910,1.8708308943155587,1.4289650125899638,0.45972276163613757,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_baci,,,
disorder,3276,910,1.893671169262044,1.4487471583702876,0.44645014739295175,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_baci,,,
total_conflicts + fatalities,3276,910,1.8781565850462068,1.450406011597352,0.45548330521697,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_baci,,,
perpetrator,3276,910,1.9036661819727447,1.4525156200581268,0.4405913276423026,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_baci,,,
event,3276,910,1.917839549039551,1.4527647786887543,0.43223038671341063,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_baci,,,
event + target,3276,910,1.9085963622082303,1.4607024309517358,0.43769002386416656,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_baci,,,
perpetrator + target,3276,910,1.919312472783489,1.477913655713292,0.4313579440922751,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_baci,,,
disorder + event + target,3276,910,1.9321143567190593,1.486153053988588,0.42374691920574237,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_baci,,,
disorder + event,3276,910,1.9479233760628776,1.486550421111912,0.4142782600167568,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_baci,,,
event + perpetrator,3276,910,1.9198497006832282,1.4879519180703487,0.4310395664064198,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_baci,,,
disorder + perpetrator + target,3276,910,1.946307307287794,1.4910303143634247,0.4152497294013201,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_baci,,,
disorder + event + perpetrator,3276,910,1.9360457163002793,1.4922688629225043,0.42139947752664997,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_baci,,,
disorder + perpetrator,3276,910,1.9633278221226445,1.4985729853658036,0.4049776935649817,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_baci,,,
disorder + event + perpetrator + target + fatalities,3276,910,1.9566719878548022,1.5048400696819175,0.4090051991415634,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_baci,,,
disorder + target,3276,910,1.965468594033378,1.506027050872077,0.4036793861790272,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_baci,,,
event + perpetrator + target,3276,910,1.9570262385506627,1.5060913836306873,0.4087911834323985,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_baci,,,
disorder + event + perpetrator + target,3276,910,1.9529636581343635,1.5102693599714971,0.41124321022313226,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_baci,,,
total_conflicts,3276,910,1.7935364119789732,1.3427121000871303,0.46737541502198976,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_o,,,
fatalities,3276,910,1.7914646278773063,1.3439960821769825,0.4686052153222944,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_o,,,
target,3276,910,1.827972126929299,1.3618920293474586,0.44672639571130635,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_o,,,
total_conflicts + fatalities,3276,910,1.8162475092523203,1.3626307735501084,0.45380103084462964,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_o,,,
event + target,3276,910,1.8336716215652837,1.363278774200169,0.44327087698971124,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_o,,,
event + perpetrator,3276,910,1.8322795398857081,1.3782219470470358,0.44411586822766513,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_o,,,
event + perpetrator + target,3276,910,1.8516210009562692,1.3832408642137901,0.43231815087756453,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_o,,,
event,3276,910,1.8577018196140878,1.3842193326806713,0.42858343561752843,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_o,,,
perpetrator,3276,910,1.8551518737017032,1.3858816664149194,0.4301510513641136,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_o,,,
disorder + event + target,3276,910,1.8568348632085494,1.3960757560127464,0.42911665106672725,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_o,,,
disorder,3276,910,1.853166675485784,1.4007796410007123,0.43136998966217244,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_o,,,
disorder + event + perpetrator,3276,910,1.855843807464738,1.40560642876883,0.4297258880494743,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_o,,,
perpetrator + target,3276,910,1.8735110390275325,1.40881070808479,0.41881643387668943,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_o,,,
disorder + event + perpetrator + target + fatalities,3276,910,1.899321893216391,1.4261760112513342,0.40269250906166754,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_o,,,
disorder + target,3276,910,1.9206358761395923,1.4338624298198812,0.3892114507293838,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_o,,,
disorder + perpetrator + target,3276,910,1.9174925238456906,1.4388426024605998,0.3912090729939649,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_o,,,
disorder + event + perpetrator + target,3276,910,1.9211824685664702,1.4547347962110593,0.3888637534849311,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_o,,,
disorder + event,3276,910,1.9390783525110948,1.4600289879257748,0.3774252129260919,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_o,,,
disorder + perpetrator,3276,910,1.9334594401972267,1.460143778556074,0.38102808408926814,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_o,,,
target,3276,910,1.7610106798559448,1.3269165077162242,0.4568141110947055,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_d,,,
fatalities,3276,910,1.795196049568787,1.343728750306959,0.4355203792753721,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_d,,,
total_conflicts,3276,910,1.8003688072165576,1.3654375617307088,0.43226265924635177,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_d,,,
event + target,3276,910,1.8036954054112342,1.3713990859969625,0.4301626685671943,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_d,,,
event,3276,910,1.8181147433718774,1.3753893481405637,0.42101531424389294,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_d,,,
perpetrator,3276,910,1.8205732983645182,1.3775129034947582,0.4194483854904537,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_d,,,
event + perpetrator,3276,910,1.8231508316922969,1.3840211775690232,0.4178033537662075,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_d,,,
event + perpetrator + target,3276,910,1.8284564462606867,1.3855989677300746,0.4144098818408287,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_d,,,
disorder + event + target,3276,910,1.8347374361641628,1.385637968710789,0.41037981267212453,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_d,,,
total_conflicts + fatalities,3276,910,1.8348403315515558,1.3920348952858599,0.4103136768887551,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_d,,,
disorder + target,3276,910,1.8277234831194724,1.3966245224447915,0.41487927223253385,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_d,,,
disorder + event,3276,910,1.8472421094314537,1.3981863303740363,0.4023152983099576,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_d,,,
perpetrator + target,3276,910,1.8352075762348181,1.4016207815628288,0.41007760093656287,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_d,,,
disorder + event + perpetrator + target,3276,910,1.8300469781488817,1.4027238173766143,0.4133906561876488,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_d,,,
disorder,3276,910,1.8525575344975498,1.4085745719912042,0.39887068317163776,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_d,,,
disorder + event + perpetrator + target + fatalities,3276,910,1.8428921845330037,1.4087251390157598,0.40512686526327113,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_d,,,
disorder + perpetrator,3276,910,1.8550140109297442,1.4164408094492835,0.3972754409277325,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_d,,,
disorder + perpetrator + target,3276,910,1.8614815963245983,1.4220517099904175,0.39306526450348,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_d,,,
disorder + event + perpetrator,3276,910,1.8806597510709098,1.4249214167494042,0.3804947948001025,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_imf_d,,,
event,3276,910,1.7303495401626598,1.2539169177673912,0.4328176084009354,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_o,,,
fatalities,3276,910,1.7072364483454814,1.2676351066730018,0.4478686539771892,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_o,,,
disorder + event,3276,910,1.7796784606388274,1.2876009829866626,0.40001810652328695,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_o,,,
event + target,3276,910,1.7705418699442905,1.288974731893893,0.406162719477132,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_o,,,
disorder,3276,910,1.7422722664520212,1.2895995674710576,0.4249745017998535,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_o,,,
disorder + event + perpetrator + target,3276,910,1.7604253823815064,1.2902798759128948,0.41292944401578924,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_o,,,
disorder + target,3276,910,1.775668788343801,1.2925913367886324,0.4027186175817521,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_o,,,
target,3276,910,1.776059559877971,1.2953715018481438,0.4024557011573504,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_o,,,
perpetrator + target,3276,910,1.7698822984194569,1.30125352822175,0.4066050758113886,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_o,,,
total_conflicts,3276,910,1.7646842416566226,1.3021966758266899,0.41008550045744097,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_o,,,
disorder + event + perpetrator,3276,910,1.7653984727244214,1.302860343473009,0.40960788466904785,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_o,,,
total_conflicts + fatalities,3276,910,1.776268318029,1.3093383212068073,0.4023152221138454,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_o,,,
event + perpetrator + target,3276,910,1.788691368429589,1.3135627076985377,0.39392568642132986,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_o,,,
perpetrator,3276,910,1.7866670539129896,1.3151024197763546,0.39529673433027535,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_o,,,
disorder + event + target,3276,910,1.7763552694513902,1.316137311647712,0.40225670526360324,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_o,,,
event + perpetrator,3276,910,1.7860679334407903,1.3163178838579606,0.3957022148725702,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_o,,,
disorder + event + perpetrator + target + fatalities,3276,910,1.7831519650302061,1.3171302711388666,0.39767378021930844,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_o,,,
disorder + perpetrator + target,3276,910,1.7971061567989777,1.3329660715914144,0.38820979438688663,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_o,,,
disorder + perpetrator,3276,910,1.8238231357335257,1.3359433936131924,0.3698840152524936,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_o,,,
disorder + event + perpetrator,3276,910,1.731903776328633,1.300005996463607,0.4121227537255757,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_d,,,
disorder + target,3276,910,1.7381720946989203,1.30221509094401,0.40785961809681714,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_d,,,
total_conflicts + fatalities,3276,910,1.7471858657171582,1.3032128908064382,0.4017022794122639,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_d,,,
target,3276,910,1.7155500071233796,1.3072250688296696,0.4231725799976913,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_d,,,
disorder + event + target,3276,910,1.727065077253527,1.3100249108135762,0.41540306002430305,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_d,,,
total_conflicts,3276,910,1.7505743473541102,1.3109477168190165,0.3993793591479572,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_d,,,
disorder + perpetrator + target,3276,910,1.7642699632436198,1.317546885465386,0.38994468744222055,ecowas_df_synthetic_full_lag_two_10.csv,synthetic,2,10,XGBoost,tradeflow_comtrade_d,,,
